"","gene_names","protein","log2FC","pval","TICI_1","VEH_1","TICI_2","TICI_3","VEH_3","TICI_4","VEH_4","TICI_5","VEH_5","log2FoldChange","padj","significance","Significance","pbs_tpm","tici_tpm","TICI_abundance","VEH_abundance","log10_pbs_tpm","log10_tici_tpm"
"944","Srsf5","Q09167",0.0361632347106919,0.817192699960275,15.88529,15.64109,16.00978,15.93288,16.07832,16.10626,16.09816,16.35463,16.26885,-0.306050453620315,0.0802123190500147,"Neither","Neither (n = 1099)",190.374141166667,136.06517,16.057768,16.021605,2.27960795711931,2.1337469686076
"945","Srsf6","Q3TWW8;Q8VE97",-0.188964223861694,0.75327134036943,12.95583,13.60606,11.1651,13.06742,12.47915,11.71935,11.46582,12.01688,11.94449,-0.289075095154279,0.145449360498973,"Neither","Neither (n = 1099)",40.8211408333333,27.433256,12.184916,12.37388,1.61088513782978,1.43827735623426
"946","Srsf6","G3V6S8",-0.188964223861694,0.75327134036943,12.95583,13.60606,11.1651,13.06742,12.47915,11.71935,11.46582,12.01688,11.94449,-0.289075095154279,0.145449360498973,"Neither","Neither (n = 1099)",40.8211408333333,27.433256,12.184916,12.37388,1.61088513782978,1.43827735623426
"947","Ssb","P38656",-0.102716159820556,0.431125760110608,17.92184,18.09785,17.56399,18.04958,18.07937,17.84138,17.80032,18.10042,18.01509,0.291347797114592,0.105536957961772,"Neither","Neither (n = 1099)",172.826034666667,204.711156333333,17.895442,17.9981575,2.23760916557576,2.31114151145575
"948","Ssbp1","P28042",-0.164629459381104,0.395809272139266,11.51042,11.70252,11.69314,11.87951,12.15358,11.8149,12.05505,12.33982,12.1376,0.0344052301113911,0.913025451474775,"Neither","Neither (n = 1099)",113.806439,106.866170333333,11.847558,12.0121875,2.05616683449366,2.02884024624923
"949","Ssr1","Q7TPJ0",-0.0450874328613295,0.753388094310751,16.47577,16.72614,16.2031,16.39015,16.47645,16.25685,16.04636,16.37193,16.28964,0.260438628764222,0.0958260875309296,"Neither","Neither (n = 1099)",67.4358523333333,75.1022876666667,16.33956,16.3846475,1.82889085099776,1.8756531661104
"950","Ssrp1","Q04931",-0.228304815292358,0.191991703562949,15.45501,15.81811,14.96113,15.41729,15.51188,15.1486,15.20892,15.46732,15.53379,0.287870953900141,0.0680852615858391,"Neither","Neither (n = 1099)",92.1681331666667,101.874267166667,15.28987,15.518175,1.964580791096,2.00806449765854
"951","Stat5b","P52632",0.0142135143280022,0.915118314531866,15.66922,15.70136,15.31249,15.50637,15.40886,15.36922,15.34294,15.80803,15.62225,0.297024948927627,0.15715044080095,"Neither","Neither (n = 1099)",36.720432,43.0315458333333,15.533066,15.5188525,1.564907781846,1.63378694763561
"952","Stk25","Q99JT2;Q9Z2W1;Q99KH8",0.0506856918334968,0.584339495172937,16.25117,16.13505,16.12608,16.12269,16.15652,16.22857,16.13935,16.49357,16.344,0.110412453843422,0.56144541759636,"Neither","Neither (n = 1099)",122.380553833333,110.703271666667,16.244416,16.19373,2.08771241426524,2.04416045598066
"953","Stmn2","P21818",-0.262999725341796,0.116960163579431,15.69827,15.91954,15.24247,15.76082,15.96091,15.51675,15.66969,15.91788,16.01081,0.0033476472864289,0.999128629588186,"Neither","Neither (n = 1099)",0.141158,0.207391166666667,15.627238,15.8902375,-0.850294503578696,-0.683209745293268
"954","Stom","P54116",-0.369862604141236,0.187090552085803,13.52882,13.93286,12.67452,13.56605,13.80705,12.90944,13.27327,13.54557,13.44579,-0.372241023538387,0.162742462616583,"Neither","Neither (n = 1099)",20.9762866666667,12.4200306666667,13.24488,13.6147425,1.32172860955295,1.09412266817129
"955","Stoml2","Q4FZT0",-0.0796938896179213,0.475414906663549,16.68702,16.8693,16.70158,16.90935,16.87903,16.89261,16.93249,17.14251,17.10441,0.331932337566978,0.0578098999092548,"Neither","Neither (n = 1099)",130.189257,137.732572333333,16.866614,16.9463075,2.11457514845557,2.13903665857071
"956","Strap","Q5XIG8",-0.0909368515014641,0.425016687344114,16.23949,16.1947,16.04067,16.14818,16.27707,16.15648,16.2707,16.51288,16.49944,0.225521277083627,0.213872958952404,"Neither","Neither (n = 1099)",136.721880666667,137.475498833333,16.21954,16.3104775,2.13583802365606,2.13822530420531
"957","Strn","P70483",0.0227287769317623,0.884072420247351,11.80033,12.03868,11.4915,12.01028,11.75472,11.64912,11.43973,11.9139,11.76806,0.0690556934406884,0.886841654118015,"Neither","Neither (n = 1099)",6.54250416666667,5.89158933333333,11.773026,11.7502975,0.815744007897286,0.770232467212864
"958","Stt3a","P46978",-0.159039688110351,0.241083248744755,14.13105,14.40806,13.80474,14.11407,14.27772,13.95265,13.92685,14.23863,14.21644,0.218223221336147,0.219602961500517,"Neither","Neither (n = 1099)",70.179131,75.9625361666667,14.048228,14.2072675,1.8462079862185,1.88059945612819
"959","Stub1","Q9WUD1",-0.0217745304107666,0.839119850054932,15.05621,15.09461,14.99037,15.06424,15.17571,15.13146,15.07318,15.45456,15.30107,0.202844091738979,0.220913141428648,"Neither","Neither (n = 1099)",348.119776833333,330.388240333333,15.139368,15.1611425,2.54172869644031,2.51902458087222
"960","Stx12","G3V7P1",-0.111374282836913,0.33296140494189,17.04538,17.20619,16.83516,17.22185,17.2547,17.00876,16.99899,17.27894,17.29769,0.252733931495104,0.115285407051405,"Neither","Neither (n = 1099)",108.724425333333,104.798514833333,17.078018,17.1893925,2.03632712086511,2.02035512802692
"961","Stxbp2","Q62753",-0.0830924510955811,0.605983436823127,12.52701,12.65486,11.90072,12.29663,12.39234,12.32954,12.11657,12.39805,12.33016,0.345062958850394,0.552534769635248,"Neither","Neither (n = 1099)",2.12383433333333,3.10316166666667,12.29039,12.3734825,0.327120637209243,0.491804401788583
"962","Stxbp3","Q60770",-0.175993156433105,0.26598092010805,14.03179,14.20495,13.63526,14.09416,14.26283,13.98957,13.86457,14.22483,14.35211,-0.185715829141893,0.463039940118554,"Neither","Neither (n = 1099)",46.5197048333333,35.1297351666667,13.995122,14.171115,1.6676369504747,1.54567487577868
"963","Sucla2","Q9Z2I9",-0.0654910087585456,0.562835886255061,17.02648,17.09332,17.13881,17.25405,17.37755,17.27658,17.28401,17.47334,17.44249,-0.0804184270063304,0.706838877484695,"Neither","Neither (n = 1099)",135.833225333333,118.167273333333,17.233852,17.2993425,2.13300601305212,2.07249721445789
"964","Sumo1","Q5I0H3",0.0425021171569817,0.732097985558799,11.91953,11.74088,11.81174,11.61503,11.77491,11.84023,11.75012,12.16378,12.04433,0.291606868136511,0.0799627281018838,"Neither","Neither (n = 1099)",237.523476333333,262.401206833333,11.870062,11.82756,2.37570654085835,2.4189658281116
"965","Supt5h","O55201",-0.0499392509460446,0.78504524611525,12.08647,11.94097,12.12561,12.21532,12.49815,12.17252,12.48301,12.73206,12.34321,0.0868221356670542,0.667450475050792,"Neither","Neither (n = 1099)",62.0956681666667,60.3418138333333,12.266396,12.316335,1.79306130457382,1.78061836062797
"966","Swap70","Q6A028",-0.109307909011841,0.36262036330509,14.15125,14.31189,13.77448,13.99338,14.09737,13.96217,13.86873,14.13403,14.17149,0.140303194229456,0.611084475123337,"Neither","Neither (n = 1099)",19.4188716666667,17.8692963333333,14.003062,14.11237,1.2882239916288,1.25210745096298
"967","Syncrip","Q7TP47",-0.0339597702026353,0.741586701022537,18.12933,18.10401,18.04831,18.21219,18.34577,18.24293,18.15734,18.45169,18.39628,0.0829583070646379,0.660165370811701,"Neither","Neither (n = 1099)",58.3823253333333,59.9645646666667,18.21689,18.25085,1.76628138868768,1.77789468511837
"968","Synpo2","D4A702",-0.0726726531982429,0.712420478228544,14.18286,14.29218,13.4991,13.9838,13.88341,13.74115,13.84068,14.31004,14.04798,0.112728056966302,0.865953547758473,"Neither","Neither (n = 1099)",0.294141333333333,0.363849666666667,13.94339,14.0160625,-0.531443943268238,-0.439078018612238
"969","Taco1","B2RYT9",0.0776081562042243,0.645680773505608,13.07032,12.80254,12.56791,13.29175,12.89129,12.83771,12.90631,13.2399,13.0955,-0.299766093623017,0.428826257918397,"Neither","Neither (n = 1099)",5.24082233333333,4.098031,13.001518,12.92391,0.719399437138042,0.612575239345317
"970","Taldo1","Q9EQS0",-0.105979728698731,0.335696588409068,18.86339,18.81706,18.68904,18.56518,18.79408,18.94952,18.94352,18.93951,19.07457,0.27870199621491,0.167909268460905,"Neither","Neither (n = 1099)",704.3075235,804.241901666667,18.801328,18.9073075,2.84776232760443,2.90538669645721
"971","Taldo1","Q93092",-0.100315380096436,0.383318805903234,18.61468,18.56041,18.47044,18.31456,18.54969,18.72104,18.70897,18.71394,18.84992,0.27870199621491,0.167909268460905,"Neither","Neither (n = 1099)",704.3075235,804.241901666667,18.566932,18.6672475,2.84776232760443,2.90538669645721
"972","Tbcd","Q8BYA0",0.0824180126190193,0.689477848130627,9.881986,9.601065,9.658961,10.15608,9.497313,9.591223,10.28563,10.06286,9.767208,0.217245291808654,0.306504257885928,"Neither","Neither (n = 1099)",25.5482878333333,26.1392276666667,9.870222,9.787804,1.40736180038262,1.41729275137535
"973","Tbl2","Q9R099",-0.189127874374389,0.209862927515131,13.73778,13.84225,13.37259,13.80443,13.95356,13.63572,13.77664,14.04959,14.06415,-0.466303909564835,0.0709485261659525,"Neither","Neither (n = 1099)",22.5142275,14.0101246666667,13.720022,13.90915,1.3524570502,1.14644199979716
"974","Tbrg4","Q5M9G9",-0.155824995040893,0.203775497756347,14.10247,14.20488,13.84892,13.90416,14.18511,14.06886,14.03703,14.30919,14.38316,0.360751690965154,0.119210374243583,"Neither","Neither (n = 1099)",26.1921496666667,28.7271113333333,14.04672,14.202545,1.41817114371195,1.45829195752462
"975","Tcea1","Q4KLL0",-0.0522528171539314,0.787992388062204,14.64656,14.94013,14.09102,14.77468,14.48224,14.39487,14.21932,14.55297,14.5354,0.214083963735979,0.331801145684082,"Neither","Neither (n = 1099)",48.2570123333333,52.1654955,14.49202,14.5442725,1.68356043055842,1.71738333693411
"976","Tdrkh","Q80VL1",-0.143716096878052,0.286645092028677,14.573,14.562,14.29239,14.57264,14.75999,14.4543,14.53327,14.82764,14.89558,-0.179639762656016,0.482692697252266,"Neither","Neither (n = 1099)",39.3203528333333,30.7647335,14.543994,14.68771,1.59461740623238,1.48805315735739
"977","Tfip11","Q5U2Y6",-0.126613616943359,0.534987810388855,12.98844,12.99799,12.21368,12.76713,12.84794,12.38295,12.47852,12.88037,12.76806,0.208361360523838,0.407495612721053,"Neither","Neither (n = 1099)",23.6600345,24.352693,12.646514,12.7731275,1.37401537356109,1.38654699390264
"978","Thop1","P24155",-0.177149391174318,0.115326277319612,17.88798,18.08462,17.6319,17.95946,18.08872,17.91701,17.97264,18.13024,18.18389,0.0807975901703776,0.72245659419997,"Neither","Neither (n = 1099)",78.9673816666667,74.1808566666667,17.905318,18.0824675,1.89744773828443,1.87029184440723
"979","Thrap3","Q5M7V8",-0.0962920665740974,0.487171803076476,15.27004,15.43453,14.86602,15.30332,15.30449,15.21345,15.06112,15.41726,15.4411,-0.271329410399088,0.104258346687331,"Neither","Neither (n = 1099)",56.3369038333333,40.3322671666667,15.214018,15.31031,1.75079297532552,1.60565263535497
"980","Tia1","P52912",-0.16449670791626,0.226424267477654,12.5717,12.80518,12.296,12.61179,12.80189,12.46539,12.4921,12.85335,12.7974,-0.35268999357,0.271377379611181,"Neither","Neither (n = 1099)",32.7624928333333,20.38973,12.559646,12.7241425,1.51537693895445,1.30941147490583
"981","Tiprl","A2VCX1",-0.124071836471558,0.382304527264597,13.03828,12.93002,12.73265,12.92216,13.19121,13.15518,13.23797,13.32446,13.27527,0.282434247075928,0.131258945844404,"Neither","Neither (n = 1099)",45.4233518333333,45.910423,13.034546,13.1586175,1.6572791780786,1.66191129419751
"982","Tln1","P26039",-0.0459310531616204,0.778397845616738,21.03705,21.13082,20.55675,20.76361,20.72626,20.57699,20.55366,20.98593,20.90925,0.0755702113042836,0.727294853714231,"Neither","Neither (n = 1099)",28.7448616666667,25.338513,20.784066,20.8299975,1.45856022296467,1.40378112456307
"983","Tln2","Q71LX4",-0.0502986431121819,0.678933366001402,14.64047,14.74997,14.57719,14.83615,14.95706,14.8573,14.61833,14.99316,14.99925,-0.142857869654159,0.753718811230674,"Neither","Neither (n = 1099)",3.1585375,2.1294595,14.780854,14.8311525,0.499486037458467,0.328269384680358
"984","Tm4sf4","Q9EQL5",-0.346283578872681,0.143376240040658,14.2862,14.5224,13.91513,14.37599,14.2197,14.06937,14.36543,14.43613,15.14386,-0.106336169304498,0.53897593646576,"Neither","Neither (n = 1099)",0.177059333333333,0.0500256666666667,14.216564,14.5628475,-0.751881175325929,-1.30080711503107
"985","Tma7","Q8K003",-0.220314550399781,0.125892950051334,15.85803,15.91826,15.90358,15.76632,16.18309,16.02494,16.11486,16.18177,16.45276,0.222738934729464,0.350516570848521,"Neither","Neither (n = 1099)",250.062758166667,301.590471166667,15.946928,16.1672425,2.39804901709218,2.47941761576169
"986","Tmco1","Q5I0H4",-0.197118520736694,0.62954599908411,13.60525,14.11285,12.43145,13.83546,13.35439,12.64307,12.81938,13.26684,13.12751,-0.0347264264025719,0.892400236919908,"Neither","Neither (n = 1099)",141.191513666667,122.036585833333,13.156414,13.3535325,2.14980859417686,2.08649004906473
"987","Tmem214","A1L1L2",-0.135356998443603,0.206183770255658,13.78494,13.85438,13.36057,13.6289,13.7402,13.58308,13.6451,13.78105,13.81258,0.14831063186615,0.462022056566126,"Neither","Neither (n = 1099)",63.1729845,59.1045308333333,13.627708,13.763065,1.80053139488176,1.77162077429061
"988","Tmod2","P70566",-0.0750512599945061,0.48635371179662,15.28605,15.2513,15.0956,15.3642,15.36653,15.25359,15.34249,15.54258,15.5735,-0.451795829421594,0.205423170622794,"Neither","Neither (n = 1099)",31.5992588333333,14.8077623333333,15.308404,15.383455,1.49967689627763,1.17048943531331
"989","Tmx1","Q8VBT0",-0.133566331863403,0.336642689263255,15.5676,15.8265,15.16742,15.67356,15.69995,15.53685,15.43489,15.6936,15.68415,-0.00337813004020302,0.984855831405142,"Neither","Neither (n = 1099)",127.505381666667,112.580921,15.527806,15.6613725,2.10552851558419,2.0514647972073
"990","Tmx2","Q5XIK2",-0.113173389434815,0.617946393691567,13.00979,13.05577,12.13648,13.14693,12.93247,12.62614,12.5994,12.80993,12.84847,0.0205248575573605,0.938465914194857,"Neither","Neither (n = 1099)",174.015545333333,153.7542555,12.745854,12.8590275,2.24058804685112,2.18682714470496
"991","Tnpo1","Q8BFY9",-0.123507022857666,0.289853071399796,17.86635,17.87448,17.71317,17.89,18.03591,17.93272,18.00706,18.1768,18.23981,-0.329232766512201,0.152497202246739,"Neither","Neither (n = 1099)",26.4275731666667,18.4292196666667,17.915808,18.039315,1.42205728387647,1.26550694663332
"992","Tnpo2","Q99LG2",-0.00829029083251953,0.945308392927778,13.41283,13.49523,13.35494,13.82277,13.60571,13.49323,13.44825,13.72409,13.73026,0.043276049138802,0.916577390205797,"Neither","Neither (n = 1099)",10.4199928333333,8.26399233333333,13.561572,13.5698625,1.01786742026438,0.9171899056083
"993","Tnpo3","Q6P2B1",0.186555910110474,0.3169265421137,10.42616,10.51047,10.45882,10.83755,9.989111,10.38683,10.60992,10.87037,10.52806,0.141496332769086,0.53392150683927,"Neither","Neither (n = 1099)",32.4533681666667,29.568595,10.595946,10.40939025,1.51125977664603,1.470830688806
"994","Tns3","Q5SSZ5",0.0536162853240967,0.688151539006426,13.13174,13.23032,13.3479,13.41376,12.93216,13.03056,13.29347,13.43176,13.41416,-0.379144772008386,0.11932426084496,"Neither","Neither (n = 1099)",7.626161,4.81495133333333,13.271144,13.2175275,0.882305969659591,0.682591901892205
"995","Tollip","A2RUW1",-0.0632534503936775,0.626336865259294,15.18704,15.2673,14.74762,15.20212,15.16196,14.99099,14.88054,15.18445,15.19299,-0.22654489171931,0.181878757186469,"Neither","Neither (n = 1099)",54.7319946666667,35.6775635,15.062444,15.1256975,1.73824127596894,1.55239518778266
"996","Tom1","O88746",-0.138033580780029,0.380971594104893,16.41787,16.57877,16.08742,16.47296,16.52876,16.1776,16.27898,16.72441,16.66983,0.139739487709426,0.480343234407838,"Neither","Neither (n = 1099)",100.875343333333,97.5167415,16.376052,16.514085,2.00378502587157,1.98907918100027
"997","Tomm22","Q75Q41",0.0174350738525391,0.832909824277471,15.7725,15.74859,15.51185,15.69553,15.70085,15.69226,15.53086,15.85141,15.7688,0.17344151676011,0.326214004597315,"Neither","Neither (n = 1099)",72.675157,73.3873391666667,15.70471,15.687275,1.861385978649,1.86562114160094
"998","Tomm34","Q3KRD5",-0.101519060134887,0.41445957658043,12.76342,12.83271,12.69901,12.89682,13.00385,12.85448,13.01723,13.23485,13.11115,-0.106057990984543,0.682916235902186,"Neither","Neither (n = 1099)",54.133631,44.5795501666667,12.889716,12.991235,1.73346715826373,1.64913568188491
"999","Top1","Q9WUL0",0.0264298439025872,0.763723615747696,16.6903,16.68044,16.45926,16.7276,16.69805,16.69575,16.52114,16.85999,16.74097,0.0367563489247984,0.901056921786315,"Neither","Neither (n = 1099)",39.2488096666667,37.4412098333333,16.68658,16.66015,1.59382649004847,1.57334987359843
"1000","Tp53rk","Q99PW4",-0.0722094058990486,0.529240279938554,14.40155,14.43554,13.97388,14.23788,14.26136,14.16608,14.15766,14.4241,14.39707,-0.241565306779552,0.633009420024141,"Neither","Neither (n = 1099)",6.82803516666667,5.46100766666667,14.240698,14.3129075,0.83429574921041,0.737272786238655
"1001","Tpi1","P48500",-0.1651611328125,0.204361789182193,19.65837,19.7638,19.2491,19.31243,19.46609,19.37515,19.47237,19.62337,19.73312,-0.0261727763687866,0.886589658529575,"Neither","Neither (n = 1099)",394.700989666667,330.140237,19.443684,19.608845,2.59626821533961,2.51869845872028
"1002","Tpm1","P04692",0.027981090545655,0.890820973598185,17.57777,17.53412,17.52596,17.79867,17.76946,17.44726,17.42702,18.22562,18.0177,-0.188390235132746,0.397862096982725,"Neither","Neither (n = 1099)",102.992391333333,72.0074236666667,17.715056,17.687075,2.01280514194786,1.8573772726989
"1003","Tpp2","Q64560",-0.100191974639891,0.464515243886591,17.21703,17.33211,16.74123,17.09908,17.03907,16.88477,16.9356,17.18882,17.19873,0.131020119085353,0.571641375244718,"Neither","Neither (n = 1099)",20.5654861666667,21.9459701666667,17.026186,17.1263775,1.31313898065798,1.34135478448455
"1004","Tpr","F1MA98",-0.230372095108033,0.295122053273851,15.63103,16.13149,15.00475,15.59764,15.55069,15.27325,15.32369,15.56457,15.57261,0.19856456727773,0.348809318467599,"Neither","Neither (n = 1099)",15.2967828333333,15.1624755,15.414248,15.64462,1.18460010110209,1.18077011212865
"1005","Tprg1l","A8WCF8",-0.0185772418975834,0.872242401746663,14.52913,14.73571,14.23915,14.63379,14.45623,14.40055,14.3177,14.44217,14.3605,0.0693225343541988,0.684993549593196,"Neither","Neither (n = 1099)",454.951137833333,410.760439,14.448958,14.467535,2.65796475553872,2.61358860933775
"1006","Tpt1","P63029",0.0450993537902846,0.780013774585515,18.3318,18.09738,18.55184,18.28875,18.53184,18.65829,18.6246,18.77815,18.65285,0.0317534472924712,0.879943008624046,"Neither","Neither (n = 1099)",728.006291666667,741.197444666667,18.521766,18.4766675,2.86213513264313,2.8699339133869
